"","mu1","mu2","choice","reward"
"5370",-8,22,1,21
"5371",0,-5,0,-1
"5372",0,-5,0,0
"5373",0,-5,1,-3
"5374",0,-5,1,-6
"5375",0,-5,0,0
"5376",0,-5,1,-5
"5377",0,-5,0,-1
"5378",0,-5,0,1
"5379",0,-5,0,0
"5380",0,-5,0,-1
"5381",14,16,0,14
"5382",14,16,1,16
"5383",14,16,1,16
"5384",14,16,0,14
"5385",14,16,1,17
"5386",14,16,0,13
"5387",14,16,1,16
"5388",14,16,1,16
"5389",14,16,1,15
"5390",14,16,1,16
"5391",9,2,0,8
"5392",9,2,1,3
"5393",9,2,0,8
"5394",9,2,1,1
"5395",9,2,0,9
"5396",9,2,0,7
"5397",9,2,0,9
"5398",9,2,0,9
"5399",9,2,0,9
"5400",9,2,0,10
"5401",-5,-1,0,-5
"5402",-5,-1,1,0
"5403",-5,-1,1,-1
"5404",-5,-1,0,-3
"5405",-5,-1,1,-2
"5406",-5,-1,1,-1
"5407",-5,-1,0,-7
"5408",-5,-1,1,1
"5409",-5,-1,1,0
"5410",-5,-1,1,-1
"5411",0,1,0,1
"5412",0,1,1,3
"5413",0,1,0,-1
"5414",0,1,1,0
"5415",0,1,1,1
"5416",0,1,1,1
"5417",0,1,0,2
"5418",0,1,0,1
"5419",0,1,1,2
"5420",0,1,0,-1
"5421",-5,1,1,1
"5422",-5,1,1,0
"5423",-5,1,0,-5
"5424",-5,1,1,2
"5425",-5,1,1,2
"5426",-5,1,1,2
"5427",-5,1,1,1
"5428",-5,1,1,0
"5429",-5,1,1,2
"5430",-5,1,1,2
"5431",3,4,0,2
"5432",3,4,1,4
"5433",3,4,1,3
"5434",3,4,1,1
"5435",3,4,1,4
"5436",3,4,1,5
"5437",3,4,1,4
"5438",3,4,1,4
"5439",3,4,1,4
"5440",3,4,1,4
"5441",1,0,0,0
"5442",1,0,1,1
"5443",1,0,0,-3
"5444",1,0,1,-1
"5445",1,0,1,0
"5446",1,0,0,2
"5447",1,0,1,1
"5448",1,0,0,2
"5449",1,0,0,1
"5450",1,0,0,1
"5451",-6,-5,0,-8
"5452",-6,-5,1,-5
"5453",-6,-5,1,-5
"5454",-6,-5,0,-5
"5455",-6,-5,1,-5
"5456",-6,-5,0,-3
"5457",-6,-5,1,-5
"5458",-6,-5,0,-7
"5459",-6,-5,1,-7
"5460",-6,-5,0,-4
"5461",10,4,0,12
"5462",10,4,1,2
"5463",10,4,0,10
"5464",10,4,0,9
"5465",10,4,0,9
"5466",10,4,0,11
"5467",10,4,0,11
"5468",10,4,0,11
"5469",10,4,0,11
"5470",10,4,0,13
"5471",3,13,0,1
"5472",3,13,1,13
"5473",3,13,1,12
"5474",3,13,1,15
"5475",3,13,1,14
"5476",3,13,1,14
"5477",3,13,1,13
"5478",3,13,1,12
"5479",3,13,1,14
"5480",3,13,1,13
"5481",-8,-8,0,-6
"5482",-8,-8,1,-8
"5483",-8,-8,1,-9
"5484",-8,-8,0,-7
"5485",-8,-8,0,-10
"5486",-8,-8,1,-9
"5487",-8,-8,0,-9
"5488",-8,-8,0,-8
"5489",-8,-8,0,-10
"5490",-8,-8,1,-8
"5491",-5,6,0,-4
"5492",-5,6,1,5
"5493",-5,6,1,6
"5494",-5,6,1,4
"5495",-5,6,1,7
"5496",-5,6,1,7
"5497",-5,6,1,5
"5498",-5,6,1,7
"5499",-5,6,1,7
"5500",-5,6,1,6
"5501",12,10,0,14
"5502",12,10,1,9
"5503",12,10,0,11
"5504",12,10,1,10
"5505",12,10,0,14
"5506",12,10,0,12
"5507",12,10,0,13
"5508",12,10,0,12
"5509",12,10,0,12
"5510",12,10,0,13
"5511",-9,-4,0,-10
"5512",-9,-4,1,-3
"5513",-9,-4,1,-5
"5514",-9,-4,1,-3
"5515",-9,-4,1,-3
"5516",-9,-4,1,-3
"5517",-9,-4,1,-2
"5518",-9,-4,1,-5
"5519",-9,-4,1,-4
"5520",-9,-4,1,-4
"5521",-8,-1,0,-8
"5522",-8,-1,1,0
"5523",-8,-1,1,0
"5524",-8,-1,1,-1
"5525",-8,-1,1,-1
"5526",-8,-1,1,-2
"5527",-8,-1,1,-1
"5528",-8,-1,1,-3
"5529",-8,-1,1,-1
"5530",-8,-1,1,0
"5531",-12,-11,0,-11
"5532",-12,-11,1,-9
"5533",-12,-11,1,-11
"5534",-12,-11,0,-13
"5535",-12,-11,1,-11
"5536",-12,-11,0,-13
"5537",-12,-11,1,-12
"5538",-12,-11,1,-10
"5539",-12,-11,0,-10
"5540",-12,-11,1,-9
"5541",4,14,0,3
"5542",4,14,1,13
"5543",4,14,1,14
"5544",4,14,1,15
"5545",4,14,1,12
"5546",4,14,1,13
"5547",4,14,1,15
"5548",4,14,1,11
"5549",4,14,1,15
"5550",4,14,1,13
"5551",2,11,0,3
"5552",2,11,1,10
"5553",2,11,1,13
"5554",2,11,1,11
"5555",2,11,0,3
"5556",2,11,1,11
"5557",2,11,1,10
"5558",2,11,1,11
"5559",2,11,1,12
"5560",2,11,1,11
"5561",12,-6,0,11
"5562",12,-6,1,-7
"5563",12,-6,0,12
"5564",12,-6,0,13
"5565",12,-6,0,12
"5566",12,-6,0,13
"5567",12,-6,0,11
"5568",12,-6,0,12
"5569",12,-6,0,13
"5570",12,-6,0,12
"5571",1,5,0,0
"5572",1,5,1,6
"5573",1,5,0,2
"5574",1,5,1,6
"5575",1,5,1,5
"5576",1,5,1,6
"5577",1,5,1,5
"5578",1,5,1,8
"5579",1,5,1,5
"5580",1,5,1,4
"5581",-4,-9,1,-8
"5582",-4,-9,0,-4
"5583",-4,-9,1,-9
"5584",-4,-9,0,-3
"5585",-4,-9,0,-3
"5586",-4,-9,0,-3
"5587",-4,-9,0,-6
"5588",-4,-9,0,-5
"5589",-4,-9,0,-4
"5590",-4,-9,0,-4
"5591",-10,1,0,-12
"5592",-10,1,1,1
"5593",-10,1,1,1
"5594",-10,1,1,2
"5595",-10,1,1,3
"5596",-10,1,1,1
"5597",-10,1,1,1
"5598",-10,1,1,1
"5599",-10,1,1,0
"5600",-10,1,1,-1
"5601",-7,-4,1,-4
"5602",-7,-4,0,-8
"5603",-7,-4,1,-3
"5604",-7,-4,1,-4
"5605",-7,-4,0,-8
"5606",-7,-4,1,-4
"5607",-7,-4,1,-4
"5608",-7,-4,0,-7
"5609",-7,-4,1,-5
"5610",-7,-4,1,-4
"5611",4,-13,1,-13
"5612",4,-13,0,4
"5613",4,-13,0,3
"5614",4,-13,0,3
"5615",4,-13,0,4
"5616",4,-13,0,6
"5617",4,-13,0,4
"5618",4,-13,0,5
"5619",4,-13,0,3
"5620",4,-13,0,5
"5621",-3,-1,0,-4
"5622",-3,-1,1,-1
"5623",-3,-1,1,0
"5624",-3,-1,1,-2
"5625",-3,-1,1,-2
"5626",-3,-1,0,-2
"5627",-3,-1,0,-2
"5628",-3,-1,1,-1
"5629",-3,-1,1,-1
"5630",-3,-1,1,-2
"5631",-9,-7,0,-8
"5632",-9,-7,1,-6
"5633",-9,-7,1,-7
"5634",-9,-7,0,-8
"5635",-9,-7,0,-9
"5636",-9,-7,1,-8
"5637",-9,-7,1,-7
"5638",-9,-7,1,-6
"5639",-9,-7,1,-6
"5640",-9,-7,0,-9
"5641",-15,11,1,11
"5642",-15,11,1,11
"5643",-15,11,1,11
"5644",-15,11,0,-16
"5645",-15,11,1,12
"5646",-15,11,1,11
"5647",-15,11,1,11
"5648",-15,11,1,12
"5649",-15,11,1,11
"5650",-15,11,1,10
"5651",2,14,1,14
"5652",2,14,0,0
"5653",2,14,1,16
"5654",2,14,1,13
"5655",2,14,1,14
"5656",2,14,1,13
"5657",2,14,1,13
"5658",2,14,1,15
"5659",2,14,1,12
"5660",2,14,1,15
"5661",-2,-4,0,-3
"5662",-2,-4,1,-3
"5663",-2,-4,1,-5
"5664",-2,-4,1,-5
"5665",-2,-4,0,-1
"5666",-2,-4,0,-2
"5667",-2,-4,0,-2
"5668",-2,-4,0,-3
"5669",-2,-4,1,-5
"5670",-2,-4,0,-2
"5671",-8,-3,1,-3
"5672",-8,-3,0,-9
"5673",-8,-3,1,-3
"5674",-8,-3,1,-3
"5675",-8,-3,1,-3
"5676",-8,-3,0,-9
"5677",-8,-3,1,-3
"5678",-8,-3,1,-4
"5679",-8,-3,1,-2
"5680",-8,-3,1,-2
"5681",1,-2,1,-2
"5682",1,-2,0,1
"5683",1,-2,0,2
"5684",1,-2,0,1
"5685",1,-2,1,-3
"5686",1,-2,0,1
"5687",1,-2,0,0
"5688",1,-2,0,1
"5689",1,-2,0,4
"5690",1,-2,0,1
"5691",-6,-4,0,-5
"5692",-6,-4,1,-4
"5693",-6,-4,1,-4
"5694",-6,-4,0,-6
"5695",-6,-4,1,-6
"5696",-6,-4,0,-6
"5697",-6,-4,1,-5
"5698",-6,-4,1,-4
"5699",-6,-4,1,-4
"5700",-6,-4,0,-7
"5701",3,8,1,9
"5702",3,8,0,4
"5703",3,8,1,10
"5704",3,8,0,2
"5705",3,8,1,8
"5706",3,8,1,7
"5707",3,8,1,7
"5708",3,8,1,8
"5709",3,8,1,7
"5710",3,8,1,7
"5711",-4,-2,1,-1
"5712",-4,-2,0,-2
"5713",-4,-2,1,-4
"5714",-4,-2,0,-4
"5715",-4,-2,1,-1
"5716",-4,-2,1,-1
"5717",-4,-2,0,-5
"5718",-4,-2,1,-2
"5719",-4,-2,1,-3
"5720",-4,-2,1,-3
"5721",-6,-4,1,-4
"5722",-6,-4,0,-8
"5723",-6,-4,1,-3
"5724",-6,-4,0,-8
"5725",-6,-4,1,-5
"5726",-6,-4,1,-5
"5727",-6,-4,1,-3
"5728",-6,-4,1,-4
"5729",-6,-4,1,-4
"5730",-6,-4,1,-6
"5731",-13,-2,1,0
"5732",-13,-2,0,-13
"5733",-13,-2,1,-3
"5734",-13,-2,1,-3
"5735",-13,-2,1,-1
"5736",-13,-2,0,-15
"5737",-13,-2,1,-2
"5738",-13,-2,1,-2
"5739",-13,-2,1,-3
"5740",-13,-2,1,-1
"5741",-1,1,1,-1
"5742",-1,1,0,-2
"5743",-1,1,1,0
"5744",-1,1,1,2
"5745",-1,1,1,2
"5746",-1,1,1,2
"5747",-1,1,1,1
"5748",-1,1,1,0
"5749",-1,1,1,0
"5750",-1,1,1,0
"5751",-6,5,1,4
"5752",-6,5,1,4
"5753",-6,5,0,-7
"5754",-6,5,1,6
"5755",-6,5,1,4
"5756",-6,5,1,5
"5757",-6,5,1,6
"5758",-6,5,1,6
"5759",-6,5,1,5
"5760",-6,5,1,5
"5761",2,11,1,13
"5762",2,11,0,2
"5763",2,11,1,12
"5764",2,11,1,10
"5765",2,11,1,11
"5766",2,11,1,11
"5767",2,11,1,10
"5768",2,11,1,11
"5769",2,11,1,12
"5770",2,11,1,11
"5771",-6,7,0,-6
"5772",-6,7,1,6
"5773",-6,7,1,7
"5774",-6,7,1,7
"5775",-6,7,1,8
"5776",-6,7,1,8
"5777",-6,7,1,6
"5778",-6,7,1,8
"5779",-6,7,1,9
"5780",-6,7,1,6
"5781",0,-1,1,-2
"5782",0,-1,0,3
"5783",0,-1,0,-2
"5784",0,-1,0,0
"5785",0,-1,0,-2
"5786",0,-1,0,-2
"5787",0,-1,1,-1
"5788",0,-1,1,1
"5789",0,-1,1,-3
"5790",0,-1,1,-2
"5791",-5,0,1,1
"5792",-5,0,1,0
"5793",-5,0,0,-5
"5794",-5,0,0,-5
"5795",-5,0,1,-1
"5796",-5,0,1,0
"5797",-5,0,1,-1
"5798",-5,0,1,1
"5799",-5,0,1,0
"5800",-5,0,1,0
"5801",-9,-4,0,-10
"5802",-9,-4,0,-7
"5803",-9,-4,1,-3
"5804",-9,-4,1,-3
"5805",-9,-4,0,-9
"5806",-9,-4,1,-3
"5807",-9,-4,1,-4
"5808",-9,-4,0,-10
"5809",-9,-4,1,-5
"5810",-9,-4,1,-5
"5811",8,3,1,3
"5812",8,3,0,7
"5813",8,3,0,8
"5814",8,3,0,5
"5815",8,3,1,4
"5816",8,3,0,9
"5817",8,3,0,8
"5818",8,3,0,9
"5819",8,3,0,6
"5820",8,3,0,9
"5821",0,-1,0,0
"5822",0,-1,1,-1
"5823",0,-1,0,0
"5824",0,-1,0,-1
"5825",0,-1,1,-1
"5826",0,-1,0,1
"5827",0,-1,0,1
"5828",0,-1,0,1
"5829",0,-1,0,1
"5830",0,-1,0,-1
"5831",-17,4,1,4
"5832",-17,4,0,-16
"5833",-17,4,1,5
"5834",-17,4,1,4
"5835",-17,4,1,6
"5836",-17,4,1,4
"5837",-17,4,0,-17
"5838",-17,4,1,4
"5839",-17,4,1,4
"5840",-17,4,1,4
"5841",-5,-9,1,-11
"5842",-5,-9,0,-6
"5843",-5,-9,1,-9
"5844",-5,-9,0,-7
"5845",-5,-9,1,-10
"5846",-5,-9,0,-7
"5847",-5,-9,0,-5
"5848",-5,-9,0,-6
"5849",-5,-9,0,-4
"5850",-5,-9,0,-4
"5851",5,1,0,5
"5852",5,1,1,2
"5853",5,1,0,4
"5854",5,1,0,4
"5855",5,1,0,4
"5856",5,1,0,5
"5857",5,1,0,5
"5858",5,1,0,4
"5859",5,1,0,6
"5860",5,1,0,6
"5861",-2,-16,0,-2
"5862",-2,-16,1,-16
"5863",-2,-16,0,0
"5864",-2,-16,0,-3
"5865",-2,-16,0,-3
"5866",-2,-16,1,-18
"5867",-2,-16,0,-2
"5868",-2,-16,0,-3
"5869",-2,-16,0,-1
"5870",-2,-16,0,-1
"5871",3,13,0,4
"5872",3,13,1,12
"5873",3,13,1,11
"5874",3,13,1,11
"5875",3,13,1,14
"5876",3,13,1,13
"5877",3,13,1,13
"5878",3,13,1,12
"5879",3,13,1,12
"5880",3,13,1,12
"5881",14,3,1,1
"5882",14,3,0,12
"5883",14,3,0,15
"5884",14,3,0,14
"5885",14,3,0,14
"5886",14,3,0,14
"5887",14,3,0,14
"5888",14,3,0,14
"5889",14,3,0,15
"5890",14,3,0,14
"5891",3,1,0,2
"5892",3,1,1,1
"5893",3,1,0,6
"5894",3,1,1,1
"5895",3,1,0,2
"5896",3,1,0,5
"5897",3,1,0,3
"5898",3,1,0,4
"5899",3,1,0,3
"5900",3,1,0,1
"5901",-7,-1,1,1
"5902",-7,-1,0,-6
"5903",-7,-1,1,-1
"5904",-7,-1,1,0
"5905",-7,-1,1,-2
"5906",-7,-1,1,-1
"5907",-7,-1,1,1
"5908",-7,-1,1,1
"5909",-7,-1,1,-2
"5910",-7,-1,1,-1
"5911",-20,11,1,10
"5912",-20,11,0,-19
"5913",-20,11,1,11
"5914",-20,11,1,11
"5915",-20,11,1,9
"5916",-20,11,1,9
"5917",-20,11,1,10
"5918",-20,11,1,11
"5919",-20,11,1,9
"5920",-20,11,1,11
"5921",11,10,1,10
"5922",11,10,0,11
"5923",11,10,1,9
"5924",11,10,0,10
"5925",11,10,0,13
"5926",11,10,1,9
"5927",11,10,0,11
"5928",11,10,0,10
"5929",11,10,0,10
"5930",11,10,0,11
"5931",4,1,1,2
"5932",4,1,0,5
"5933",4,1,0,4
"5934",4,1,0,6
"5935",4,1,0,4
"5936",4,1,0,5
"5937",4,1,0,5
"5938",4,1,0,4
"5939",4,1,1,2
"5940",4,1,0,4
"5941",9,18,1,18
"5942",9,18,0,8
"5943",9,18,1,19
"5944",9,18,1,17
"5945",9,18,1,18
"5946",9,18,1,18
"5947",9,18,1,18
"5948",9,18,1,17
"5949",9,18,1,17
"5950",9,18,1,18
"5951",-2,10,1,10
"5952",-2,10,0,-1
"5953",-2,10,1,11
"5954",-2,10,1,12
"5955",-2,10,1,10
"5956",-2,10,1,10
"5957",-2,10,1,11
"5958",-2,10,1,10
"5959",-2,10,1,11
"5960",-2,10,1,10
"5961",-11,-8,1,-8
"5962",-11,-8,0,-12
"5963",-11,-8,1,-8
"5964",-11,-8,1,-9
"5965",-11,-8,1,-8
"5966",-11,-8,1,-7
"5967",-11,-8,1,-7
"5968",-11,-8,1,-10
"5969",-11,-8,1,-10
"5970",-11,-8,1,-10
"5971",-7,2,1,0
"5972",-7,2,0,-7
"5973",-7,2,1,0
"5974",-7,2,1,1
"5975",-7,2,1,3
"5976",-7,2,1,2
"5977",-7,2,1,4
"5978",-7,2,1,1
"5979",-7,2,1,0
"5980",-7,2,1,4
"5981",5,-1,1,-1
"5982",5,-1,0,6
"5983",5,-1,0,4
"5984",5,-1,0,5
"5985",5,-1,0,7
"5986",5,-1,0,4
"5987",5,-1,0,4
"5988",5,-1,0,8
"5989",5,-1,0,6
"5990",5,-1,0,5
"5991",2,10,0,3
"5992",2,10,1,11
"5993",2,10,1,10
"5994",2,10,1,10
"5995",2,10,1,10
"5996",2,10,1,10
"5997",2,10,1,8
"5998",2,10,1,9
"5999",2,10,1,10
"6000",2,10,1,9
"6001",-16,9,0,-17
"6002",-16,9,1,9
"6003",-16,9,1,9
"6004",-16,9,1,10
"6005",-16,9,1,8
"6006",-16,9,1,10
"6007",-16,9,1,8
"6008",-16,9,1,7
"6009",-16,9,0,-16
"6010",-16,9,1,9
"6011",6,23,1,20
"6012",6,23,0,5
"6013",6,23,1,22
"6014",6,23,1,23
"6015",6,23,1,24
"6016",6,23,1,23
"6017",6,23,1,24
"6018",6,23,1,23
"6019",6,23,1,24
"6020",6,23,1,23
"6021",-7,-12,0,-6
"6022",-7,-12,1,-11
"6023",-7,-12,0,-7
"6024",-7,-12,1,-11
"6025",-7,-12,0,-7
"6026",-7,-12,0,-6
"6027",-7,-12,0,-6
"6028",-7,-12,1,-10
"6029",-7,-12,0,-7
"6030",-7,-12,0,-8
"6031",15,-4,1,-4
"6032",15,-4,0,15
"6033",15,-4,0,15
"6034",15,-4,0,13
"6035",15,-4,0,15
"6036",15,-4,0,15
"6037",15,-4,0,17
"6038",15,-4,0,15
"6039",15,-4,0,16
"6040",15,-4,0,14
"6041",-7,-1,1,0
"6042",-7,-1,0,-7
"6043",-7,-1,1,0
"6044",-7,-1,1,-2
"6045",-7,-1,0,-7
"6046",-7,-1,1,-1
"6047",-7,-1,0,-8
"6048",-7,-1,1,-1
"6049",-7,-1,1,0
"6050",-7,-1,1,-2
"6051",0,-3,1,-3
"6052",0,-3,0,1
"6053",0,-3,0,1
"6054",0,-3,0,0
"6055",0,-3,0,-1
"6056",0,-3,1,-3
"6057",0,-3,1,-3
"6058",0,-3,0,0
"6059",0,-3,1,-3
"6060",0,-3,0,-1
"6061",-5,-4,1,-4
"6062",-5,-4,0,-3
"6063",-5,-4,1,-3
"6064",-5,-4,0,-5
"6065",-5,-4,1,-4
"6066",-5,-4,0,-6
"6067",-5,-4,1,-2
"6068",-5,-4,0,-6
"6069",-5,-4,1,-3
"6070",-5,-4,1,-4
"6071",-5,-7,1,-8
"6072",-5,-7,0,-4
"6073",-5,-7,1,-6
"6074",-5,-7,0,-8
"6075",-5,-7,1,-7
"6076",-5,-7,0,-5
"6077",-5,-7,1,-7
"6078",-5,-7,0,-4
"6079",-5,-7,1,-6
"6080",-5,-7,0,-6
"6081",-20,-12,1,-11
"6082",-20,-12,0,-19
"6083",-20,-12,1,-13
"6084",-20,-12,0,-20
"6085",-20,-12,1,-12
"6086",-20,-12,1,-11
"6087",-20,-12,0,-20
"6088",-20,-12,1,-12
"6089",-20,-12,1,-12
"6090",-20,-12,1,-13
"6091",-5,1,0,-4
"6092",-5,1,1,2
"6093",-5,1,1,1
"6094",-5,1,1,2
"6095",-5,1,0,-7
"6096",-5,1,1,0
"6097",-5,1,1,3
"6098",-5,1,1,3
"6099",-5,1,1,0
"6100",-5,1,1,2
"6101",1,-5,0,1
"6102",1,-5,1,-4
"6103",1,-5,0,2
"6104",1,-5,1,-7
"6105",1,-5,0,2
"6106",1,-5,0,1
"6107",1,-5,0,0
"6108",1,-5,0,2
"6109",1,-5,0,2
"6110",1,-5,0,1
"6111",2,3,0,2
"6112",2,3,1,2
"6113",2,3,0,2
"6114",2,3,1,2
"6115",2,3,0,3
"6116",2,3,1,2
"6117",2,3,0,3
"6118",2,3,1,4
"6119",2,3,0,2
"6120",2,3,1,5
"6121",0,6,0,1
"6122",0,6,1,6
"6123",0,6,0,1
"6124",0,6,1,5
"6125",0,6,1,7
"6126",0,6,1,5
"6127",0,6,1,6
"6128",0,6,1,5
"6129",0,6,1,8
"6130",0,6,1,6
"6131",-13,0,0,-13
"6132",-13,0,1,0
"6133",-13,0,0,-12
"6134",-13,0,1,1
"6135",-13,0,1,0
"6136",-13,0,1,1
"6137",-13,0,1,0
"6138",-13,0,1,0
"6139",-13,0,1,-1
"6140",-13,0,1,-2
"6141",9,-3,0,9
"6142",9,-3,1,-3
"6143",9,-3,0,9
"6144",9,-3,0,8
"6145",9,-3,0,9
"6146",9,-3,0,9
"6147",9,-3,0,10
"6148",9,-3,0,10
"6149",9,-3,0,10
"6150",9,-3,0,9
"6151",-1,11,0,-1
"6152",-1,11,1,10
"6153",-1,11,1,11
"6154",-1,11,1,10
"6155",-1,11,1,12
"6156",-1,11,1,11
"6157",-1,11,1,12
"6158",-1,11,1,12
"6159",-1,11,1,10
"6160",-1,11,1,12
"6161",-4,-13,0,-2
"6162",-4,-13,1,-14
"6163",-4,-13,0,-5
"6164",-4,-13,0,-4
"6165",-4,-13,0,-4
"6166",-4,-13,0,-5
"6167",-4,-13,0,-3
"6168",-4,-13,0,-5
"6169",-4,-13,0,-4
"6170",-4,-13,0,-3
"6171",-8,4,0,-9
"6172",-8,4,1,3
"6173",-8,4,1,3
"6174",-8,4,1,4
"6175",-8,4,1,5
"6176",-8,4,1,5
"6177",-8,4,1,3
"6178",-8,4,1,4
"6179",-8,4,1,3
"6180",-8,4,1,4
"6181",5,-5,0,5
"6182",5,-5,1,-5
"6183",5,-5,0,4
"6184",5,-5,0,4
"6185",5,-5,0,5
"6186",5,-5,0,5
"6187",5,-5,0,6
"6188",5,-5,0,4
"6189",5,-5,0,6
"6190",5,-5,0,6
"6191",1,10,0,1
"6192",1,10,1,10
"6193",1,10,1,10
"6194",1,10,1,10
"6195",1,10,1,11
"6196",1,10,1,10
"6197",1,10,1,10
"6198",1,10,1,7
"6199",1,10,1,10
"6200",1,10,1,11
"6201",-6,-8,1,-9
"6202",-6,-8,1,-10
"6203",-6,-8,0,-6
"6204",-6,-8,0,-7
"6205",-6,-8,1,-9
"6206",-6,-8,0,-5
"6207",-6,-8,0,-5
"6208",-6,-8,1,-9
"6209",-6,-8,0,-7
"6210",-6,-8,1,-5
"6211",-2,-21,1,-21
"6212",-2,-21,0,-3
"6213",-2,-21,0,-3
"6214",-2,-21,0,-1
"6215",-2,-21,0,-1
"6216",-2,-21,1,-22
"6217",-2,-21,0,-2
"6218",-2,-21,0,-1
"6219",-2,-21,0,-3
"6220",-2,-21,0,-3
"6221",-6,-6,0,-4
"6222",-6,-6,1,-6
"6223",-6,-6,0,-6
"6224",-6,-6,1,-6
"6225",-6,-6,1,-6
"6226",-6,-6,1,-5
"6227",-6,-6,1,-6
"6228",-6,-6,1,-5
"6229",-6,-6,0,-6
"6230",-6,-6,0,-5
"6231",3,-14,1,-15
"6232",3,-14,1,-14
"6233",3,-14,1,-13
"6234",3,-14,1,-14
"6235",3,-14,1,-14
"6236",3,-14,1,-14
"6237",3,-14,1,-16
"6238",3,-14,1,-15
"6239",3,-14,1,-13
"6240",3,-14,1,-15
"6241",13,0,0,12
"6242",13,0,0,11
"6243",13,0,0,12
"6244",13,0,0,13
"6245",13,0,0,13
"6246",13,0,0,11
"6247",13,0,0,14
"6248",13,0,0,13
"6249",13,0,0,15
"6250",13,0,0,13
"6251",-14,-1,0,-15
"6252",-14,-1,1,2
"6253",-14,-1,1,-1
"6254",-14,-1,1,-2
"6255",-14,-1,1,-2
"6256",-14,-1,1,1
"6257",-14,-1,1,-1
"6258",-14,-1,1,0
"6259",-14,-1,1,-1
"6260",-14,-1,1,-2
"6261",-2,-1,1,-2
"6262",-2,-1,0,-1
"6263",-2,-1,1,-2
"6264",-2,-1,0,-2
"6265",-2,-1,1,-1
"6266",-2,-1,1,-2
"6267",-2,-1,1,-2
"6268",-2,-1,1,-2
"6269",-2,-1,1,-1
"6270",-2,-1,1,-1
"6271",5,-3,0,6
"6272",5,-3,0,4
"6273",5,-3,0,5
"6274",5,-3,0,4
"6275",5,-3,0,4
"6276",5,-3,0,5
"6277",5,-3,0,5
"6278",5,-3,0,5
"6279",5,-3,0,5
"6280",5,-3,0,5
"6281",-4,0,0,-3
"6282",-4,0,1,1
"6283",-4,0,1,1
"6284",-4,0,1,1
"6285",-4,0,1,1
"6286",-4,0,1,0
"6287",-4,0,1,2
"6288",-4,0,1,-1
"6289",-4,0,1,-2
"6290",-4,0,1,1
"6291",3,10,1,11
"6292",3,10,1,10
"6293",3,10,1,9
"6294",3,10,1,9
"6295",3,10,1,10
"6296",3,10,1,10
"6297",3,10,1,8
"6298",3,10,1,10
"6299",3,10,1,9
"6300",3,10,1,9
"6301",-1,15,1,14
"6302",-1,15,1,15
"6303",-1,15,1,15
"6304",-1,15,1,15
"6305",-1,15,1,13
"6306",-1,15,1,14
"6307",-1,15,1,15
"6308",-1,15,1,14
"6309",-1,15,1,14
"6310",-1,15,1,15
"6311",-10,2,0,-9
"6312",-10,2,1,1
"6313",-10,2,1,4
"6314",-10,2,1,2
"6315",-10,2,1,4
"6316",-10,2,1,3
"6317",-10,2,1,1
"6318",-10,2,1,1
"6319",-10,2,1,2
"6320",-10,2,1,1
"6321",-6,12,0,-8
"6322",-6,12,1,12
"6323",-6,12,1,14
"6324",-6,12,1,12
"6325",-6,12,1,12
"6326",-6,12,1,10
"6327",-6,12,1,11
"6328",-6,12,1,14
"6329",-6,12,1,12
"6330",-6,12,1,12
"6331",20,1,0,20
"6332",20,1,0,19
"6333",20,1,0,20
"6334",20,1,0,18
"6335",20,1,0,20
"6336",20,1,0,20
"6337",20,1,0,19
"6338",20,1,0,21
"6339",20,1,0,20
"6340",20,1,0,20
"6341",4,3,1,3
"6342",4,3,1,4
"6343",4,3,1,2
"6344",4,3,1,4
"6345",4,3,1,4
"6346",4,3,0,2
"6347",4,3,1,4
"6348",4,3,1,4
"6349",4,3,1,4
"6350",4,3,1,5
"6351",-9,0,1,0
"6352",-9,0,1,-1
"6353",-9,0,0,-9
"6354",-9,0,1,-1
"6355",-9,0,1,-2
"6356",-9,0,1,1
"6357",-9,0,1,1
"6358",-9,0,1,-1
"6359",-9,0,1,-1
"6360",-9,0,1,0
"6361",5,-14,1,-13
"6362",5,-14,0,5
"6363",5,-14,0,7
"6364",5,-14,0,6
"6365",5,-14,0,4
"6366",5,-14,0,5
"6367",5,-14,0,5
"6368",5,-14,0,4
"6369",5,-14,0,5
"6370",5,-14,0,5
"6371",2,-2,0,2
"6372",2,-2,0,3
"6373",2,-2,0,5
"6374",2,-2,0,3
"6375",2,-2,0,1
"6376",2,-2,0,0
"6377",2,-2,0,3
"6378",2,-2,0,0
"6379",2,-2,0,3
"6380",2,-2,0,3
"6381",7,-10,0,7
"6382",7,-10,0,8
"6383",7,-10,0,7
"6384",7,-10,0,8
"6385",7,-10,0,5
"6386",7,-10,0,7
"6387",7,-10,0,6
"6388",7,-10,0,8
"6389",7,-10,0,7
"6390",7,-10,0,9
"6391",-5,14,0,-7
"6392",-5,14,1,17
"6393",-5,14,1,14
"6394",-5,14,1,13
"6395",-5,14,1,14
"6396",-5,14,1,14
"6397",-5,14,1,14
"6398",-5,14,1,13
"6399",-5,14,1,14
"6400",-5,14,1,15
"6401",7,-2,0,6
"6402",7,-2,0,7
"6403",7,-2,1,0
"6404",7,-2,0,7
"6405",7,-2,1,-3
"6406",7,-2,0,6
"6407",7,-2,0,8
"6408",7,-2,0,7
"6409",7,-2,0,7
"6410",7,-2,0,6
"6411",4,-12,0,5
"6412",4,-12,1,-12
"6413",4,-12,0,6
